date.x,GDP,qtr,ex_rate,gdp_usd,date1,date.y,1. 经常账户,贷方,借方,1.A 货物和服务,贷方.1,借方.1,1.A.a 货物,贷方.2,借方.2,1.A.b 服务,贷方.3,借方.3,1.A.b.1 加工服务,贷方.4,借方.4,1.A.b.2 维护和维修服务,贷方.5,借方.5,1.A.b.3 运输,贷方.6,借方.6,1.A.b.4 旅行,贷方.7,借方.7,1.A.b.5 建设,贷方.8,借方.8,1.A.b.6 保险和养老金服务,贷方.9,借方.9,1.A.b.7 金融服务,贷方.10,借方.10,1.A.b.8 知识产权使用费,贷方.11,借方.11,1.A.b.9 电信、计算机和信息服务,贷方.12,借方.12,1.A.b.10 其他商业服务,贷方.13,借方.13,1.A.b.11 个人、文化和娱乐服务,贷方.14,借方.14,1.A.b.12 别处未提及的政府货物和服务,贷方.15,借方.15,1.B 初次收入,贷方.16,借方.16,1.B.1 雇员报酬,贷方.17,借方.17,1.B.2 投资收益,贷方.18,借方.18,1.B.3 其他初次收入,贷方.19,借方.19,1.C 二次收入,贷方.20,借方.20,1.C.1个人转移,贷方.21,借方.21,1.C.2 其他二次收入,贷方.22,借方.22,2. 资本和金融账户,2.1 资本账户,贷方.23,借方.23,2.2 金融账户,资产,负债,2.2.1 非储备性质的金融账户,资产.1,负债.1,2.2.1.1 直接投资,2.2.1.1.1 资产,2.2.1.1.1.1 股权,2.2.1.1.1.2 关联企业债务,2.2.1.1.1.a 金融部门,2.2.1.1.1.1.a 股权,2.2.1.1.1.2.a 关联企业债务,2.2.1.1.1.b 非金融部门,2.2.1.1.1.1.b 股权,2.2.1.1.1.2.b 关联企业债务,2.2.1.1.2负债,2.2.1.1.2.1 股权,2.2.1.1.2.2 关联企业债务,2.2.1.1.2.a 金融部门,2.2.1.1.2.1.a 股权,2.2.1.1.2.2.a 关联企业债务,2.2.1.1.2.b 非金融部门,2.2.1.1.2.1.b 股权,2.2.1.1.2.2.b 关联企业债务,2.2.1.2证券投资,2.2.1.2.1资产,2.2.1.2.1.1股权,2.2.1.2.1.2债券,2.2.1.2.2负债,2.2.1.2.2.1股权,2.2.1.2.2.2债券,2.2.1.3金融衍生工具,2.2.1.3.1资产,2.2.1.3.2负债,2.2.1.4其他投资,2.2.1.4.1资产,2.2.1.4.1.1其他股权,2.2.1.4.1.2货币和存款,2.2.1.4.1.3贷款,2.2.1.4.1.4保险和养老金,2.2.1.4.1.5贸易信贷,2.2.1.4.1.6其他,2.2.1.4.2负债,2.2.1.4.2.1其他股权,2.2.1.4.2.2货币和存款,2.2.1.4.2.3贷款,2.2.1.4.2.4保险和养老金,2.2.1.4.2.5贸易信贷,2.2.1.4.2.6其他,2.2.1.4.2.7特别提款权,2.2.2 储备资产,2.2.2.1 货币黄金,2.2.2.2 特别提款权,2.2.2.3 在国际货币基金组织的储备头寸,2.2.2.4 外汇储备,2.2.2.5 其他储备资产,3.净误差与遗漏
2005-06-30,44793.1,2005.25,8.2765,5412.08240198152,2005-06-30,2005Q2,2435.12742660509,16934.3365753468,-14499.2091487417,2402.12067271096,15635.4489348488,-13233.3282621379,2351.84134722936,13935.5091665751,-11583.6678193457,50.2793254815948,1699.93976827379,-1649.6604427922,264.84860368791,264.911351889895,-0.062748201985,0,0,0,-262.358117446123,312.297635873493,-574.655753319616,207.85264683648,626.613815,-418.76116816352,17.6485628625709,48.4001335066511,-30.7515706440802,-137.828950186678,8.2524434698047,-146.081393656483,-0.3532439301581,2.20870822348324,-2.56195215364134,-103.001153667879,2.29847930999067,-105.29963297787,-0.392815091813848,46.3289885641151,-46.7218036559289,62.09047222775,377.145418591472,-315.054946363722,-0.769159066890734,1.48995686200008,-2.25911592889081,2.54247925642604,9.9928369828887,-7.45035772646266,-518.336995498736,669.311700268519,-1187.64869576725,34.5723089544038,68.5436850136259,-33.9713760592221,-552.90930445314,600.768015254892,-1153.67731970803,0,0,0,551.343749392869,629.575940229442,-78.2321908365723,-,-,-,-,-,-,-3576.47081982997,95.6846729839012,96.691121665,-1.00644868109878,-3672.15549281387,-7989.01598340091,4316.86049058704,2641.99405433113,-1674.86643625591,4316.86049058704,2115.35441405574,-166.371838959255,-180.942232727815,14.5703937685594,-,-,-,-,-,-,2281.72625301499,1991.43724358215,290.289009432843,-,-,-,-,-,-,130.737962368909,-450.928995141091,0,-450.928995141091,581.66695751,555.949058,25.71789951,0,0,0,395.901677906478,-1057.56560215557,0,-37.5086766934496,-661.075504747466,0,-392.537775787998,33.5563550733439,1453.46728006204,0,402.4881270506,467.5700832205,0,364.482156506448,218.9269132845,0,-6314.149547145,0,1.24147499999999,4.552075,-6319.943097145,0,1141.34339322489
2005-09-30,48047.8,2005.5,8.0992,5932.41307783485,2005-09-30,2005Q3,2712.75186649978,17932.5723490014,-15219.8204825016,2679.97740084472,16662.9855294269,-13983.0081285822,2808.61241520715,14887.0178351355,-12078.4054199284,-128.63501436243,1775.96769429137,-1904.6027086538,286.247440254368,286.355789894112,-0.108349639744,0,0,0,-284.323139901337,320.307784732014,-604.630924633351,67.9455491821283,629.145856,-561.200306817872,22.2528518138125,59.6780436335174,-37.4251918197048,-147.287978874131,8.47705557510266,-155.765034449233,-1.69338004842652,1.87040891854635,-3.56378896697286,-112.4454928624,3.62535568219431,-116.070848544594,17.3933886180215,53.6841997153945,-36.290811097373,20.8140632823497,396.000122085454,-375.186058803104,2.93031934880888,6.53571638250404,-3.60539703369516,-0.468635175624381,10.2873616725269,-10.7559968481513,-479.608038173497,684.899301099158,-1164.50733927265,31.05762151816,69.9645322030107,-38.9069106848507,-510.665659691656,614.934768896147,-1125.6004285878,0,0,0,512.382503828557,584.687518475282,-72.305014646726,-,-,-,-,-,-,-1875.76944890755,78.988998476394,80.319280448,-1.330281971606,-1954.75844738395,-4929.56642038415,2974.8079730002,2699.39694154405,-275.411031456149,2974.8079730002,2001.21219307332,-33.3722932046806,-52.0196913164174,18.6473981117369,-,-,-,-,-,-,2034.584486278,1764.86193410781,269.722552170194,-,-,-,-,-,-,659.69138644058,309.15801044058,0,309.15801044058,350.533376,285.739776,64.7936,0,0,0,38.4933620301538,-551.196748692048,0,198.181664374744,-497.469248671338,0,-304.104929038162,52.1957646427094,589.690110722201,0,127.208123856371,74.4642310815998,0,198.875638963634,189.142116820596,0,-4654.155388928,0,-1.376864,59.286144,-4712.064668928,0,-836.982417592229
2005-12-31,54024.8,2005.75,8.07713333333333,6688.61064569113,2005-12-31,2005Q4,3685.27638654888,19554.9584871867,-15869.6821006378,3343.95955573048,17731.0780721706,-14387.1185164401,3225.79983060267,15850.9338240978,-12625.1339934951,118.159725127812,1880.14424807278,-1761.98452294497,299.628226073616,299.705127813912,-0.076901740296,0,0,0,-283.813896277552,355.748445699013,-639.562341976565,192.031728884761,590.196132666667,-398.164403781905,31.2179876014782,70.222530335261,-39.0045427337828,-142.529139675446,16.7582477697135,-159.28738744516,1.77382966521365,5.86030956639377,-4.08647990118012,-99.0633723320962,4.365247558697,-103.428619890793,3.59742007875313,47.4599636051068,-43.8625435263537,119.005966825242,476.819321609228,-357.813354783987,-1.91720181895514,1.34036853269264,-3.25757035164779,-1.77182389720214,11.6685529160979,-13.4403768133,-137.083149858109,1230.69676567577,-1367.77991553388,28.7217444427287,72.7536741516996,-44.0319297089709,-165.804894300838,1157.94309152407,-1323.74798582491,0,0,0,478.399980676501,593.183649340361,-114.783668663861,-,-,-,-,-,-,-4458.4740777857,78.5525649607298,79.4468450093333,-0.894280048603573,-4537.02664274643,-9108.21431257428,4571.18766982785,139.235273808902,-4431.95239601894,4571.18766982785,1887.38195493718,-741.28920280445,-368.457774914987,-372.831427889463,-,-,-,-,-,-,2628.67115774163,2315.37441463623,313.296743105404,-,-,-,-,-,-,-978.307940981116,-1737.87171476239,0,-1737.87171476239,759.563773781272,770.477748666667,-10.9139748853943,0,0,0,-769.838740147167,-1952.7914784521,0,-1050.39222890554,-372.713083007467,0,-484.369282282934,-45.3168842561671,1182.95273830494,0,793.2216655709,-413.389903528311,0,1035.28299123058,-232.162014968234,0,-4676.26191655533,0,-0.80771333333333,50.9667113333333,-4726.42091455533,0,773.197691236824
2006-03-31,47078.9,2006,8.04003333333333,5855.56030033043,2006-03-31,2006Q1,2730.17665335066,17561.0583400974,-14830.8816867467,2241.29916759074,16120.5796459019,-13879.2804783112,2404.42995304987,14503.3899357786,-12098.9599827287,-163.13078545913,1617.18971012332,-1780.32049558245,253.38097988082,253.493417656578,-0.112437775758,0,0,0,-301.482189335087,298.220259063936,-599.702448399022,102.515007819,550.099080666667,-447.584072847667,18.6982538375169,54.2160794396082,-35.5178256020913,-141.34672671866,10.0994807505529,-151.446207469213,-0.999504180419706,2.64385634210878,-3.64336052252848,-126.1091299611,4.21885733597197,-130.327987297072,-4.14778624700357,57.1729943457672,-61.3207805927708,34.6475125618976,373.924090984647,-339.276578422749,1.41496474184593,2.6499670256739,-1.23500228382797,0.297832142059492,10.4516265118109,-10.1537943697514,-0.731964092963549,880.7253787552,-881.457342848169,27.351023190756,72.0440059357083,-44.6929827449523,-28.0829872837195,808.681372819492,-836.764360103217,0,0,0,489.609449852892,559.753315440215,-70.1438655873229,-,-,-,-,-,-,-3195.43311368298,71.1578682902885,72.366088824,-1.20822053371151,-3266.59098197327,-6190.91582061766,2924.3248386444,2229.63522053973,-694.689618104661,2924.3248386444,1732.43531350086,-323.300108815004,-272.481922889954,-50.8181859250503,-,-,-,-,-,-,2055.73542231587,1809.32630504825,246.409117267618,-,-,-,-,-,-,-1235.6601967583,-1389.55447479163,0,-1389.55447479163,153.894278033333,153.894278033333,0,0,0,0,1732.86010379717,1018.16496550198,0,504.910520375637,866.897972703231,0,-357.656895668643,4.01336809175041,714.695138295195,0,224.164744717259,28.6779502920889,0,307.695848471857,154.15659481399,0,-5496.226202513,0,-6.99482899999999,12.9444536666667,-5502.17582717967,0,465.256460332314
2006-06-30,52673.3,2006.25,8.01013333333333,6575.83311139224,2006-06-30,2006Q2,3797.12581029293,20651.0926929937,-16853.9668827008,3719.1188273155,19020.9640968668,-15301.8452695513,3644.43569771009,17038.2085906459,-13393.7728929358,74.6831296054054,1982.75550622086,-1908.07237661545,274.014398059504,274.139656038896,-0.125257979392,0,0,0,-218.186479924286,454.201110475093,-672.387590399379,153.653821957333,628.074554666667,-474.420732709333,8.59436830448608,50.640426346242,-42.0460580417559,-159.696719377342,12.6657614047368,-172.362480782078,-2.24427320491289,2.6794603203518,-4.92373352526469,-129.868535385064,3.35062361118424,-133.219158996249,35.9453208661485,71.361746597473,-35.4164257313244,111.108365457104,473.597657798038,-362.489292340934,-1.05344395723573,1.557041667224,-2.61048562445973,2.41630680967065,10.4874672949523,-8.07116048528166,-480.536485992572,997.583267323528,-1478.1197533161,37.1625476981723,83.7196904018635,-46.5571427036913,-517.699033690744,913.863576921664,-1431.56261061241,0,0,0,558.543468970013,632.545328803414,-74.0018598334009,-,-,-,-,-,-,-4057.12428108524,85.1472656576386,86.829765232,-1.68249957436144,-4142.27154674288,-7485.27607515541,3343.00452841253,1836.98595817979,-1506.01857023275,3343.00452841253,1576.23229225977,-186.848715682941,-100.505119969739,-86.3435957132014,-,-,-,-,-,-,1763.08100794271,1502.24680653109,260.834201411619,-,-,-,-,-,-,-1098.55527641889,-2190.81705775222,0,-2190.81705775222,1092.26178133333,1092.26178133333,0,0,0,0,1359.30894233891,871.647203202417,0,-201.945478359091,604.962857663322,0,132.006997333333,336.622826564854,487.661739136491,0,271.618708625553,-143.419543582417,0,175.502021333333,183.960552760021,0,-5979.25750492267,0,-4.16526933333334,8.73104533333333,-5983.82328092267,0,259.998470792304
2006-09-30,56064.7,2006.5,7.94406666666667,7057.43070299847,2006-09-30,2006Q3,4808.97394033503,22859.5307417164,-18050.5568013814,4374.15378745468,21219.4700945041,-16845.3163070494,4487.63576335454,19121.8994075258,-14634.2636441712,-113.481975899865,2097.5706869783,-2211.05266287815,305.857427000207,305.88954724496,-0.0321202447533333,0,0,0,-318.177268418356,423.836599302415,-742.013867720772,138.260323681667,663.091244666667,-524.830920985,4.83803878500619,46.7477427387541,-41.9097039537479,-179.921483955923,10.324977301733,-190.246461257656,-3.89095580517707,1.6645558557367,-5.55551166091377,-139.15073271499,4.33014525361216,-143.480877968602,34.0506967989569,83.0249670573672,-48.9742702584103,41.9263153184003,544.853198355967,-502.926883037567,1.05407105318808,4.26683560605774,-3.21276455286966,1.67159235715628,9.54087359502275,-7.86928123786646,-86.0974110761214,1049.46579339458,-1135.5632044707,36.7823749851566,83.8369370960766,-47.0545621109201,-122.879786061278,965.628856298499,-1088.50864235978,0,0,0,520.917563956478,590.594853817685,-69.6772898612074,-,-,-,-,-,-,-5881.76805116779,77.8612026954553,80.1356136186667,-2.27441092321136,-5959.62925386325,-8605.64861031643,2646.01935645319,-369.213182249912,-3015.2325387031,2646.01935645319,1020.29599137082,-598.725231583274,-376.537334553572,-222.187897029702,-,-,-,-,-,-,1619.02122295409,1425.99480422701,193.02641872708,-,-,-,-,-,-,-1481.57801905434,-1843.66063365434,0,-1843.66063365434,362.0826146,362.0826146,0,0,0,0,92.0688454336149,-572.846673465482,0,-566.052894440707,59.2274208119537,0,-120.136853826117,54.1156539893874,664.915518899097,0,321.114451518921,426.40493440467,0,24.8575419354562,-107.46140895995,0,-5590.41607161333,0,-1.27105066666667,0.158881333333333,-5589.30390228,0,1072.79411083276
2006-12-31,63621.6,2006.75,7.83993333333333,8115.06900568882,2006-12-31,2006Q4,7051.73117444447,24608.2854104803,-17556.5542360358,6236.67591972029,22473.5846822039,-16236.9087624836,5870.61060412733,19987.4843317012,-14116.8737275739,366.065315592961,2486.10035050269,-2120.03503490972,315.315073545775,315.44537966652,-0.130306120745333,0,0,0,-225.388509874511,493.955158536022,-719.343668410534,367.973009204005,856.042320666667,-488.069311462661,23.6890695395979,67.238944124093,-43.5498745844952,-177.148551295339,11.0735665026027,-188.222117797942,-51.4780298325767,4.55791815294416,-56.0359479855209,-116.668258808459,4.3662882123124,-121.034547020771,28.7622008753364,82.1989719800014,-53.4367711046653,199.783799055645,633.269445558861,-433.485646503216,-0.138190555745425,2.45579389094009,-2.59398444668551,1.36370373923473,15.496563211722,-14.1328594724872,152.77062151681,1406.81586484866,-1254.04524333186,56.6320108739553,103.715579716152,-47.0835688421963,96.1386106428547,1303.10028513252,-1206.96167448966,0,0,0,662.284633207363,727.884863427741,-65.6002302203777,-,-,-,-,-,-,-5569.28558696938,85.6087926292834,86.996447428,-1.38765479871659,-5654.89437959867,-13574.8212864092,7919.92690681044,-57.3905218253328,-7977.31742863583,7919.92690681044,3612.69992452009,-787.259084877065,-444.685074271753,-342.574010605317,-,-,-,-,-,-,4399.95900939716,4110.34734099165,289.611668405508,-,-,-,-,-,-,-1621.53192579369,-3405.36763699369,-113.992630666667,-3291.37500632702,1783.8357112,1783.8357112,0,0,0,0,-2048.55852055173,-3784.69070676506,0,-715.130372985751,-1157.24078404126,0,-1711.90557264052,-200.41397709752,1736.13218621332,0,76.6430931988315,518.616035152502,0,540.649092570273,600.223965291718,0,-5597.50385777333,0,26.33276808,2.98623060666667,-5626.82285646,0,-1482.44558747508
2007-03-31,57159.3,2007,7.74786666666667,7377.42432325457,2007-03-31,2007Q1,5161.97370345911,22050.0616313163,-16888.0879278572,4340.06877575567,20224.6346023821,-15884.5658266265,4222.10037062285,17916.321378731,-13694.2210081081,117.968405132821,2308.31322365118,-2190.34481851836,350.8209950171,351.103543366435,-0.282548349334667,0,0,0,-194.816817564075,485.040560314774,-679.85737787885,77.5165310799045,642.840497333333,-565.323966253429,28.1202511428108,68.9492096697795,-40.8289585269686,-150.776200428427,23.9441589251647,-174.720359353592,-0.930203321935,3.49306405443468,-4.42326737636969,-136.849107274902,3.63469352345043,-140.483800798352,33.5417530591026,96.5769849561963,-63.0352318970938,111.461796659952,614.861686010389,-503.399889350436,0.961143336079638,3.12723124873658,-2.16608791265695,-1.08173657278889,14.7415942484828,-15.8233308212716,255.482538156076,1170.58380725067,-915.101269094589,61.456436785162,112.559815847953,-51.1033790627913,194.026101370914,1058.02399140271,-863.997890031798,0,0,0,566.422389547366,654.843221683563,-88.4208321361969,-,-,-,-,-,-,-7262.64686902766,65.9703484624924,68.9006336954545,-2.9302852329621,-7328.61721749016,-11078.1937846219,3749.57656713181,3821.35666928744,71.7801021556315,3749.57656713181,1981.63977497493,-314.197299134387,-164.9027990504,-149.294500083988,-,-,-,-,-,-,2295.83707410932,1983.18564118211,312.651432927203,-,-,-,-,-,-,-977.502558041841,-1099.54695377517,-59.7592956,-1039.78765817517,122.044395733333,122.044395733333,0,0,0,0,2817.21945235436,1485.5243550652,0,1100.30779064096,814.40457116759,0,-494.392200254923,65.2041935115685,1331.69509728916,0,670.136765053042,119.634109748473,0,352.784869453931,189.139353033715,0,-11149.9738867776,0,2.34419453866667,12.3314426037333,-11164.64952392,0,2100.67316556856
2007-06-30,64781.6,2007.25,7.6555,8462.09914440598,2007-06-30,2007Q2,6625.87864641268,25435.9704010981,-18810.0917546854,5901.78848415422,23276.0256087682,-17374.237124614,5834.41082798804,20852.6917555039,-15018.2809275159,67.3776561661814,2423.33385326425,-2355.95619709807,356.46759861341,356.932286621305,-0.464688007895,0,0,0,-178.645957075748,558.416443709397,-737.062400785144,179.252668010318,737.83709,-558.584421989682,19.6026481460366,75.6858561558442,-56.0832080098076,-182.978415946013,13.2977998265502,-196.276215772563,-15.8310781132799,2.39780909801402,-18.228887211294,-158.274211790803,5.20498849360588,-163.479200284409,50.8118195121497,99.0502465355485,-48.238427023399,-5.46116906761045,557.512184621598,-562.973353689209,1.42721529747486,4.00672719426535,-2.5795118967905,1.00653858024563,12.9924210081229,-11.9858824278773,10.931292943652,1349.43814583554,-1338.5068528919,70.7130803425383,116.380029223922,-45.6669488813837,-59.7817873988865,1233.05811661163,-1292.83990401051,0,0,0,713.158869314794,810.506646494309,-97.3477771795114,-,-,-,-,-,-,-5375.45963156526,46.9372174861558,51.6446119602273,-4.70739447407144,-5422.39684905142,-10278.1817577182,4855.78490866675,4389.16881832234,-466.616090344396,4855.78490866675,2622.8150110622,-257.145548224557,-123.951830744249,-133.193717480308,-,-,-,-,-,-,2879.96055928676,2624.41987857895,255.540680707819,-,-,-,-,-,-,596.410702953107,-65.4065830518931,-326.3309985,260.924415448107,661.817286005,661.817286005,0,0,0,0,1169.94310430703,-144.063959067946,0,-417.785172604786,131.963594459772,0,35.6754483808323,106.082170696236,1314.00706337498,0,467.869362741292,662.116419129975,0,197.411136959089,-13.3898554553758,0,-9811.56566737377,0,-5.09071975651802,4.60715388275199,-9811.0821015,0,-1250.4190148474
2007-09-30,69482.1,2007.5,7.54116666666667,9213.70698609853,2007-09-30,2007Q3,7426.43743328365,28235.3507114563,-20808.9132781726,6298.23455347106,25692.1997418969,-19393.9651884259,6231.62063421107,23011.4857063728,-16779.8650721617,66.613919259997,2680.71403552411,-2614.10011626411,386.027631362647,386.142440949623,-0.114809586976667,0,0,0,-187.6177715377,640.776198138886,-828.393969676584,167.073606950611,751.251023333333,-584.177416382722,75.6499400072183,134.696848474752,-59.0469084675342,-197.757088667118,15.1216444707114,-212.87873313783,-1.80799987031455,3.34662684459532,-5.15462671490986,-136.264119956496,8.94943102493678,-145.213550981433,44.5667650201272,102.777343769325,-58.2105787491972,-80.8173842310291,622.497201880672,-703.314586111701,5.80930361895869,8.70774939980543,-2.89844578084673,-8.24896343690634,6.44752723746714,-14.6964906743735,401.694228789262,1696.12166533558,-1294.42743654632,85.104445198974,133.772691425818,-48.6682462268438,316.589783590288,1562.34897390977,-1245.75919031948,0,0,0,726.508651023331,847.029304223783,-120.520653200451,-,-,-,-,-,-,-6487.11242730539,55.5991270813416,60.5629381098485,-4.96381102850685,-6542.71155438674,-11376.2269116427,4833.51535725589,900.337835588251,-3933.17752166763,4833.51535725589,2434.28521266749,-367.435730857653,-387.822296021069,20.3865651634171,-,-,-,-,-,-,2801.72094352514,2523.97195965468,277.748983870455,-,-,-,-,-,-,919.217291342051,734.569927772677,-57.418443,791.988370772678,184.647363569372,115.654986827872,68.9923767415,0,0,0,-2453.16466842128,-4300.31171858265,0,-288.557910643361,-990.523427270709,0,-416.21431044673,-2605.01607022185,1847.14705016137,0,710.724054759898,488.578478492328,0,649.246168244829,-1.40165133568341,0,-7443.049389975,0,-0.721724098049309,-15.7580761102785,-7426.56958976667,0,-939.325005978255
2007-12-31,78669.3,2007.75,7.3912,10643.6437926182,2007-12-31,2007Q4,7504.21373203306,29040.7453972353,-21536.5316652022,6756.26237667016,26038.1698786525,-19281.9075019823,6615.55504129992,23205.5467255417,-16589.9916842417,140.707335370242,2832.62315311085,-2691.91581774061,414.806113383192,414.995756127584,-0.189642744392,0,0,0,-341.176712628245,685.323236200256,-1026.4999488285,139.655860289005,690.042432,-550.386571710995,62.464427247731,126.565731213161,-64.10130396543,-207.091972146593,16.2924246354641,-223.384396782057,-6.18368758744949,8.10834979196033,-14.2920373794098,-163.253706361778,8.06064686432043,-171.314353226098,40.055918513094,119.44754087499,-79.3916223618968,211.747287597037,747.897733298605,-536.150445701572,4.02718693936661,7.99098096752331,-3.96379402815667,-14.343379875118,7.89832113698483,-22.2417010121028,-53.4065889677341,2087.95205827912,-2141.35864724685,110.472236642874,154.197529181509,-43.7252925386353,-163.878825610607,1933.75452909761,-2097.63335470822,0,0,0,801.357944330638,914.623460303654,-113.265515973022,-,-,-,-,-,-,-8610.42759270162,66.3151610122453,70.0469903363637,-3.73182932411829,-8676.74275371383,-15451.4628457113,6774.72009199749,-2029.7309148758,-8804.45100687327,6774.72009199749,3472.19822389389,-359.815509750429,-302.322269147214,-57.4932406032154,-,-,-,-,-,-,3832.01373364433,3383.70735716216,448.306376482159,-,-,-,-,-,-,671.079635232719,57.9203917207192,-694.2701984,752.19059012072,613.159243512,497.005057272,116.15418624,0,0,0,-6173.00877400241,-8502.55588884361,0,-826.515883787297,-1472.56452284772,0,-913.9788143611,-5289.49666784746,2329.54711484116,0,1230.25823193513,46.1373782048092,0,987.363817604813,65.7876870964134,0,-6647.01183883804,0,-2.44329369160721,16.9544519735648,-6661.52299712,0,1106.21386066853
2008-03-31,69373.6,2008,7.10216666666667,9767.94874803464,2008-03-31,2008Q1,5838.28575767727,25822.2858522764,-19984.0000945992,3843.98058174547,22807.2627653255,-18963.2821835801,3751.0354867656,20095.4381733552,-16344.4026865896,92.9450949798672,2711.82459197039,-2618.87949699052,380.754844129492,381.110277513369,-0.3554333838769,0,0,0,-190.210443683723,644.015033257057,-834.225476940781,41.1870287522083,715.188183333333,-674.001154581125,130.323766087764,195.073134882122,-64.7493687943574,-195.159296732743,15.9550550541873,-211.11435178693,-7.01637686605201,3.6418429435874,-10.6582198096394,-165.019381049163,7.38143575013267,-172.400816799296,35.5220247124517,109.695913229629,-74.1738885171768,63.7984218022176,626.873231167889,-563.074809365671,-1.32366000590513,3.64125333128324,-4.96491333718837,0.08816783331971,9.24923150779501,-9.16106367447534,1156.91997087065,2064.3036738168,-907.383702946153,111.087245785013,159.353922692061,-48.2666769070482,1045.83272508563,1904.94975112474,-859.117026039108,0,0,0,837.385205061159,950.719413134102,-113.334208072939,-,-,-,-,-,-,-8130.32687772525,57.5628437754549,61.1920258806818,-3.62918210522694,-8187.88972150074,-14962.3016301116,6774.41190861089,4654.46917112512,-2119.94273748578,6774.41190861089,1898.77135037722,-1923.27713177641,-859.676136610933,-1063.60099516549,-,-,-,-,-,-,3822.04848215363,3388.95617376444,433.092308389191,-,-,-,-,-,-,593.112719621533,360.372006241359,43.2592971666667,317.112709074692,232.740713380174,232.740713380174,0,0,0,0,2162.58510112637,-557.037611950717,0,2630.06692364133,-1622.27630735249,0,-469.989878515972,-1094.83834972358,2719.62271307708,0,630.764073009804,1220.73304568247,0,829.251496906725,38.8740974780831,0,-12842.3588926258,0,-4.58814898972084,-0.428359902779165,-12837.3423837333,0,2292.04112004799
2008-06-30,78711.8,2008.25,6.92846666666667,11360.6377553475,2008-06-30,2008Q2,6614.80699915297,29280.7223176799,-22665.9153185269,5139.4011799367,26216.9276004489,-21077.5264205122,4980.95362021102,23388.9724324068,-18408.0188121957,158.447559725677,2827.95516804211,-2669.50760831643,411.788003122327,412.439823381483,-0.651820259156607,0,0,0,-220.543640550191,700.256012927195,-920.799653477387,139.649964547217,704.070782666667,-564.42081811945,61.0293096501463,137.353257475084,-76.323947824938,-211.276057925768,21.9033267033552,-233.179384629123,-3.79230880422487,5.25290536037669,-9.04521416460153,-140.678850502202,6.41098427138484,-147.089834773587,63.2162608457405,135.825490160795,-72.6092293150543,61.4792944271865,687.595684946711,-626.116390519525,5.79527516977152,8.84326440586335,-3.04798923609183,-8.21969025432484,8.00363574319178,-16.2233259975167,730.954706404858,2147.22848778254,-1416.27378137768,110.834599944159,154.809435645268,-43.9748357011086,620.120106460697,1992.41905213727,-1372.29894567657,0,0,0,744.451112811411,916.566229448461,-172.115116637051,-,-,-,-,-,-,-6721.03584080734,59.0202541259577,63.886210144697,-4.86595601873927,-6780.0560949333,-11631.3233905461,4851.26729561276,1030.61079219353,-3820.65650341923,4851.26729561276,1793.75264754632,-433.574677773861,-451.225679859152,17.6510020852902,-,-,-,-,-,-,2227.32732532018,1725.27385889221,502.053466427964,-,-,-,-,-,-,356.50814628719,230.593233254542,-120.09180558,350.685038834542,125.914913032648,134.611108684648,-8.696195652,0,0,0,-1119.65000163998,-3617.67505889992,0,188.752901184076,1207.90232208534,0,167.499583202585,-5181.82986537193,2498.02505725994,0,-214.672480446628,2478.84956874631,0,258.013643316745,-24.1656743564973,0,-7810.66688712683,0,-0.125678782530656,-9.03577817762694,-7801.50543016667,0,106.228841654382
2008-09-30,82460.1,2008.5,6.84176666666667,12052.4572113441,2008-09-30,2008Q3,7512.67120244022,31737.2803952333,-24224.609192793,6587.02822971614,29015.3562305857,-22428.3280008695,6684.82224988965,26157.5589419984,-19472.7366921087,-97.7940201735128,2857.79728858726,-2955.59130876078,404.125173204906,404.635743945634,-0.510570740727883,0,0,0,-263.953875006529,702.185564983437,-966.139439989967,53.2124902178331,656.535929333333,-603.3234391155,116.869862198164,209.396310504491,-92.5264483063268,-224.369900854047,22.2885449094353,-246.658445763483,-7.49356838687385,4.24291465115681,-11.7364830380306,-168.36853176265,17.613398408991,-185.981930171641,77.1089603448397,144.71973736326,-67.6107770184207,-83.9524723615797,674.725085634076,-758.677557995656,9.44538634229795,13.9670638656101,-4.52167752331213,-10.417544109875,7.48699498783959,-17.9045390977146,209.101425578719,1830.93693510421,-1621.83550952549,112.535392226244,161.895865503264,-49.3604732770206,96.5660333524753,1669.04106960095,-1572.47503624847,0,0,0,716.541547145391,890.987229543432,-174.445682398041,-,-,-,-,-,-,-6661.94712558159,48.2483506227976,53.7904360174242,-5.54208539462661,-6710.19547620438,-8806.25166051761,2096.05618431322,282.26160750424,-1813.79457680898,2096.05618431322,1922.5387944255,-887.854675078921,-796.583477212798,-91.2711978661285,-,-,-,-,-,-,2810.39346950443,2265.31916012551,545.074309378921,-,-,-,-,-,-,2252.77137356571,2082.65131469638,4.78034237,2077.87097232638,170.120058869327,80.0879924175941,90.0320664517333,0,0,0,-3893.04856048698,-3008.59121642644,0,-1250.68620624619,-1579.19385933666,0,-724.633422020278,545.922271176694,-884.457344060537,0,-154.783075114078,-1084.37820663056,0,361.135624975388,-6.43168729128784,0,-6992.45708370863,0,3.09579386189053,3.125602536144,-6998.67848010667,0,-850.72407685866
